Transaction Date,Customer ID,Product Description
2014-12-19,1391,processed cheese
2014-12-19,1391,white wine
2014-12-19,1591,root vegetables
2014-12-19,1591,white bread
2014-12-19,1826,sausage
2014-12-19,1826,soda
2014-12-19,1908,frozen vegetables
2014-12-19,1908,soft cheese
2014-12-19,2014,pip fruit
2014-12-19,2014,syrup
2014-12-19,2014,yogurt
2014-12-19,2042,curd
2014-12-19,2042,newspapers
2014-12-19,2042,other vegetables
2014-12-19,2042,root vegetables
2014-12-19,2042,sauces
2014-12-19,2056,condensed milk
2014-12-19,2056,curd
2014-12-19,2056,flower soil/fertilizer
2014-12-19,2056,hard cheese
2014-12-19,2132,newspapers
2014-12-19,2132,whipped/sour cream
2014-12-19,2342,bottled beer
2014-12-19,2342,bottled water
2014-12-19,2342,root vegetables
2014-12-19,2342,sausage
2014-12-19,2512,other vegetables
2014-12-19,2512,shopping bags
2014-12-19,2907,ham
2014-12-19,2907,pastry
2014-12-19,2907,sugar
2014-12-19,2944,frozen vegetables
2014-12-19,2944,newspapers
2014-12-19,3100,canned beer
2014-12-19,3100,root vegetables
2014-12-19,3213,photo/film
2014-12-19,3213,rolls/buns
2014-12-19,3258,curd
2014-12-19,3258,yogurt
2014-12-19,3361,butter milk
2014-12-19,3361,hygiene articles
2014-12-19,3366,white bread
2014-12-19,3366,white wine
2014-12-19,3663,chewing gum
2014-12-19,3663,cream cheese 
2014-12-19,3923,bottled water
2014-12-19,3923,italian sausage
2014-12-19,3923,root vegetables
2014-12-19,3923,sausage
2014-12-19,3956,butter milk
2014-12-19,3956,root vegetables
2014-12-19,4271,cereals
2014-12-19,4271,med milk
2014-12-19,4271,pasta
2014-12-19,4271,shopping bags
2014-12-19,4271,whipped/sour cream
2014-12-19,4526,cake bar
2014-12-19,4526,other vegetables
2014-12-19,4526,UHT-milk
2014-12-19,4555,brown bread
2014-12-19,4555,chocolate
2014-12-19,4604,cereals
2014-12-19,4604,med milk
2014-12-19,4604,soda
2014-12-19,4604,specialty chocolate
2014-12-19,4725,brown bread
2014-12-19,4725,shopping bags
2014-12-19,4772,chicken
2014-12-19,4772,sauces
2014-12-19,4772,soda
2014-12-19,4772,tropical fruit
2014-12-20,1492,italian sausage
2014-12-20,1492,yogurt
2014-12-20,1635,med milk
2014-12-20,1635,delete
2014-12-20,1653,canned fish
2014-12-20,1653,citrus fruit
2014-12-20,1653,rolls/buns
2014-12-20,1869,misc. beverages
2014-12-20,1869,oil
2014-12-20,2070,frozen dessert
2014-12-20,2070,pot plants
2014-12-20,2070,fish
2014-12-20,2070,small milk
2014-12-20,2564,butter
2014-12-20,2564,curd
2014-12-20,2686,pastry
2014-12-20,2686,ready soups
2014-12-20,2705,root vegetables
2014-12-20,2705,sweet spreads
2014-12-20,2813,other vegetables
2014-12-20,2813,yogurt
2014-12-20,2876,med milk
2014-12-20,2876,delete
2014-12-20,3014,herbs
2014-12-20,3014,pork
2014-12-20,3014,root vegetables
2014-12-20,3014,tropical fruit
2014-12-20,3496,long life bakery product
2014-12-20,3496,margarine
2014-12-20,3496,rolls/buns
2014-12-20,3496,soda
2014-12-20,3592,canned beer
2014-12-20,3592,cream cheese 
2014-12-20,4259,domestic eggs
2014-12-20,4499,canned vegetables
2014-12-20,4499,fruit/vegetable juice
2014-12-20,4499,salad dressing
2014-12-20,4690,condensed milk
2014-12-20,4690,salty snack
2014-12-21,1129,cream cheese 
2014-12-21,1129,specialty chocolate
2014-12-21,1386,pork
2014-12-21,1386,sugar
2014-12-21,1609,med milk
2014-12-21,1609,other vegetables
2014-12-21,1609,delete
2014-12-21,1609,sugar
2014-12-21,1834,baking powder
2014-12-21,1834,berries
2014-12-21,1834,italian sausage
2014-12-21,1834,sausage
2014-12-21,2688,med milk
2014-12-21,2688,pastry
2014-12-21,2688,rolls/buns
2014-12-21,2688,salad dressing
2014-12-21,2688,soda
2014-12-21,2957,bottled beer
2014-12-21,2957,bottled water
2014-12-21,3210,citrus fruit
2014-12-21,3210,cling film/bags
2014-12-21,3210,hard cheese
2014-12-21,3303,margarine
2014-12-21,3303,root vegetables
2014-12-21,3619,cat food
2014-12-21,3619,newspapers
2014-12-21,3771,bottled water
2014-12-21,3771,dishes
2014-12-21,3838,cooking chocolate
2014-12-21,3838,light bulbs
2014-12-21,3838,other vegetables
2014-12-21,3838,salad dressing
2014-12-21,3890,frozen potato products
2014-12-21,3890,soda
2014-12-21,4003,detergent
2014-12-21,4003,shopping bags
2014-12-21,4009,butter
2014-12-21,4009,shopping bags
2014-12-21,4009,small milk
2014-12-21,4009,soda
2014-12-21,4137,fruit/vegetable juice
2014-12-21,4137,shopping bags
2014-12-21,4137,small milk
2014-12-21,4152,condensed milk
2014-12-21,4152,hamburger meat
2014-12-21,4152,herbs
2014-12-21,4152,pork
2014-12-21,4473,canned beer
2014-12-21,4473,specialty bar
2014-12-21,4972,citrus fruit
2014-12-21,4972,frozen vegetables
2014-12-22,1294,soft cheese
2014-12-22,1294,whipped/sour cream
2014-12-22,1353,bottled water
2014-12-22,1353,whipped/sour cream
2014-12-22,1480,bottled water
2014-12-22,1480,med milk
2014-12-22,1480,pip fruit
2014-12-22,1480,yogurt
2014-12-22,1707,bottled beer
2014-12-22,1707,brown bread
2014-12-22,1707,cereals
2014-12-22,1778,beef
2014-12-22,1778,bottled beer
2014-12-22,1778,med milk
2014-12-22,1778,sausage
2014-12-22,1819,coffee
2014-12-22,1819,fruit/vegetable juice
2014-12-22,2034,meat
2014-12-22,2034,rolls/buns
2014-12-22,2341,rolls/buns
2014-12-22,2341,shopping bags
2014-12-22,2427,other vegetables
2014-12-22,2427,pip fruit
2014-12-22,2568,candy
2014-12-22,2568,canned beer
2014-12-22,3024,roll products 
2014-12-22,3024,salt
2014-12-22,3024,UHT-milk
2014-12-22,3249,beverages
2014-12-22,3249,cereals
2014-12-22,3249,ham
2014-12-22,3249,small milk
2014-12-22,3737,other vegetables
2014-12-22,3737,whipped/sour cream
2014-12-22,3743,hard cheese
2014-12-22,3743,pickled vegetables
2014-12-22,3745,herbs
2014-12-22,3745,soda
2014-12-22,3745,specialty bar
2014-12-22,4103,curd
2014-12-22,4103,yogurt
2014-12-22,4695,beef
2014-12-22,4695,butter
2014-12-22,4991,other vegetables
2014-12-22,4991,root vegetables
2014-12-23,1309,butter
2014-12-23,1309,dessert
2014-12-23,1597,oil
2014-12-23,1597,other vegetables
2014-12-23,1597,sauces
2014-12-23,1610,bottled beer
2014-12-23,1610,cream cheese 
2014-12-23,1610,pastry
2014-12-23,1991,bottled beer
2014-12-23,1991,soap
2014-12-23,2017,bottled beer
2014-12-23,2017,bottled water
2014-12-23,2017,root vegetables
2014-12-23,2290,brown bread
2014-12-23,2290,chocolate
2014-12-23,2290,fruit/vegetable juice
2014-12-23,2290,margarine
2014-12-23,2346,fruit/vegetable juice
2014-12-23,2346,liver loaf
2014-12-23,2533,bottled water
2014-12-23,2533,hamburger meat
2014-12-23,2533,herbs
2014-12-23,2533,yogurt
2014-12-23,2645,hygiene articles
2014-12-23,2645,pastry
2014-12-23,2696,med milk
2014-12-23,2696,seasonal products
2014-12-23,3024,detergent
2014-12-23,3024,tropical fruit
2014-12-23,3452,canned beer
2014-12-23,3452,rolls/buns
2014-12-23,3458,dessert
2014-12-23,3458,other vegetables
2014-12-23,3475,other vegetables
2014-12-23,3475,shopping bags
2014-12-23,3475,small milk
2014-12-23,3475,yogurt
2014-12-23,3599,cleaner
2014-12-23,3599,white bread
2014-12-23,3635,beef
2014-12-23,3635,pasta
2014-12-23,3650,bottled beer
2014-12-23,3650,frozen vegetables
2014-12-23,3650,med milk
2014-12-23,3650,delete
2014-12-23,3822,fruit/vegetable juice
2014-12-23,3822,yogurt
2014-12-23,3889,other vegetables
2014-12-23,3889,soda
2014-12-23,4013,canned vegetables
2014-12-23,4013,popcorn
2014-12-23,4049,dishes
2014-12-23,4049,frozen fish
2014-12-23,4113,curd
2014-12-23,4113,herbs
2014-12-23,4113,onions
2014-12-23,4113,pork
2014-12-23,4387,coffee
2014-12-23,4387,whipped/sour cream
2014-12-23,4744,other vegetables
2014-12-23,4744,salty snack
2014-12-23,4744,yogurt
2014-12-23,4830,dish cleaner
2014-12-23,4830,large milk
2014-12-23,4852,chewing gum
2014-12-23,4852,condensed milk
2014-12-23,4854,bottled beer
2014-12-23,4854,root vegetables
2014-12-23,4965,ham
2014-12-23,4965,med milk
2014-12-23,4965,other vegetables
2014-12-23,4965,root vegetables
2014-12-24,1076,brown bread
2014-12-24,1076,sausage
2014-12-24,1504,cleaner
2014-12-24,1504,root vegetables
2014-12-24,1510,candy
2014-12-24,1510,domestic eggs
2014-12-24,1522,dish cleaner
2014-12-24,1522,frozen meals
2014-12-24,1522,margarine
2014-12-24,1522,yogurt
2014-12-24,1625,frozen meals
2014-12-24,1625,jam
2014-12-24,1758,med milk
2014-12-24,1758,pickled vegetables
2014-12-24,1758,salt
2014-12-24,2093,specialty bar
2014-12-24,2093,whipped/sour cream
2014-12-24,2550,candy
2014-12-24,2550,cereals
2014-12-24,2550,large milk
2014-12-24,2550,shopping bags
2014-12-24,2619,med milk
2014-12-24,2619,other vegetables
2014-12-24,2784,cling film/bags
2014-12-24,2784,misc. beverages
2014-12-24,2856,instant coffee
2014-12-24,2856,sparkling wine
2014-12-24,3227,chicken
2014-12-24,3227,small milk
2014-12-24,3227,soda
2014-12-24,3361,berries
2014-12-24,3361,pork
2014-12-24,3361,rolls/buns
2014-12-24,3361,soda
2014-12-24,3402,roll products 
2014-12-24,3402,soda
2014-12-24,3456,hygiene articles
2014-12-24,3456,margarine
2014-12-24,3456,softener
2014-12-24,3682,margarine
2014-12-24,3682,other vegetables
2014-12-24,3682,processed cheese
2014-12-24,3682,shopping bags
2014-12-24,3682,small milk
2014-12-24,3682,yogurt
2014-12-24,3729,domestic eggs
2014-12-24,3729,newspapers
2014-12-24,3729,other vegetables
2014-12-24,3729,shopping bags
2014-12-24,4297,curd
2014-12-24,4297,med milk
2014-12-24,4297,other vegetables
2014-12-24,4301,herbs
2014-12-24,4301,other vegetables
2014-12-24,4301,pip fruit
2014-12-24,4363,frozen vegetables
2014-12-24,4363,long life bakery product
2014-12-24,4363,salad dressing
2014-12-24,4569,abrasive cleaner
2014-12-24,4569,bottled beer
2014-12-24,4569,other vegetables
2014-12-24,4594,bottled beer
2014-12-24,4594,frozen vegetables
2014-12-24,4594,small milk
2014-12-24,4853,frozen meals
2014-12-24,4853,other vegetables
2014-12-24,4868,bottled water
2014-12-24,4868,fruit/vegetable juice
2014-12-24,4868,root vegetables
2014-12-24,4868,soda
2014-12-25,1065,frozen fish
2014-12-25,1065,red/blush wine
2014-12-25,1101,brown bread
2014-12-25,1101,sparkling wine
2014-12-25,1410,chocolate
2014-12-25,1410,other vegetables
2014-12-25,1410,rolls/buns
2014-12-25,1410,waffles
2014-12-25,1506,cat food
2014-12-25,1506,italian sausage
2014-12-25,1506,oil
2014-12-25,1506,pet care
2014-12-25,1506,sausage
2014-12-25,1612,citrus fruit
2014-12-25,1612,ice cream
2014-12-25,1612,soups
2014-12-25,1612,yogurt
2014-12-25,1659,brown bread
2014-12-25,1659,frozen dessert
2014-12-25,1991,butter
2014-12-25,1991,flour
2014-12-25,1991,fruit/vegetable juice
2014-12-25,1991,other vegetables
2014-12-25,1991,root vegetables
2014-12-25,2218,brown bread
2014-12-25,2218,cereals
2014-12-25,2218,large milk
2014-12-25,2576,fruit/vegetable juice
2014-12-25,2576,meat
2014-12-25,3122,rolls/buns
2014-12-25,3122,soda
2014-12-25,3246,pastry
2014-12-25,3246,root vegetables
2014-12-25,3246,small milk
2014-12-25,3246,soda
2014-12-25,3338,other vegetables
2014-12-25,3338,pip fruit
2014-12-25,3338,root vegetables
2014-12-25,3338,seasonal products
2014-12-25,3484,beef
2014-12-25,3484,pickled vegetables
2014-12-25,3484,shopping bags
2014-12-25,3521,soda
2014-12-25,3521,yogurt
2014-12-25,3761,long life bakery product
2014-12-25,3761,med milk
2014-12-25,3813,beef
2014-12-25,3813,rolls/buns
2014-12-25,3813,specialty bar
2014-12-25,4077,bottled water
2014-12-25,4077,sauces
2014-12-25,4124,chicken
2014-12-25,4124,rolls/buns
2014-12-25,4178,brown bread
2014-12-25,4178,root vegetables
2014-12-25,4194,frozen vegetables
2014-12-25,4194,fruit/vegetable juice
2014-12-25,4216,butter milk
2014-12-25,4216,citrus fruit
2014-12-25,4216,salad dressing
2014-12-25,4252,ham
2014-12-25,4252,newspapers
2014-12-25,4252,sauces
2014-12-25,4254,domestic eggs
2014-12-25,4254,shopping bags
2014-12-25,4407,bottled water
2014-12-25,4407,soda
2014-12-25,4614,salty snack
2014-12-25,4614,sugar
2014-12-26,1051,shopping bags
2014-12-26,1152,curd cheese
2014-12-26,1152,soda
2014-12-26,1421,beverages
2014-12-26,1421,shopping bags
2014-12-26,1478,cream cheese 
2014-12-26,1478,soft cheese
2014-12-26,1521,cat food
2014-12-26,1521,ham
2014-12-26,1521,seasonal products
2014-12-26,1587,curd
2014-12-26,1587,margarine
2014-12-26,1987,chocolate
2014-12-26,1987,long life bakery product
2014-12-26,1987,med milk
2014-12-26,1987,yogurt
2014-12-26,2013,onions
2014-12-26,2013,yogurt
2014-12-26,2056,citrus fruit
2014-12-26,2056,soda
2014-12-26,2175,chicken
2014-12-26,2175,shopping bags
2014-12-26,2187,domestic eggs
2014-12-26,2187,other vegetables
2014-12-26,2187,root vegetables
2014-12-26,2187,specialty bar
2014-12-26,2553,bottled water
2014-12-26,2553,rolls/buns
2014-12-26,2553,fish
2014-12-26,2553,small milk
2014-12-26,2737,other vegetables
2014-12-26,2737,shopping bags
2014-12-26,2885,butter
2014-12-26,2885,long life bakery product
2014-12-26,3034,bottled water
2014-12-26,3034,pastry
2014-12-26,3113,cream cheese 
2014-12-26,3113,other vegetables
2014-12-26,3402,bottled water
2014-12-26,3402,flour
2014-12-26,3402,flower (seeds)
2014-12-26,3531,berries
2014-12-26,3531,butter
2014-12-26,3862,bottled water
2014-12-26,3862,italian sausage
2014-12-26,3862,salty snack
2014-12-26,3862,sausage
2014-12-26,3864,butter
2014-12-26,3864,long life bakery product
2014-12-26,3946,cake bar
2014-12-26,3946,salt
2014-12-26,4037,cereals
2014-12-26,4037,ice cream
2014-12-26,4037,pasta
2014-12-26,4134,bottled water
2014-12-26,4134,brown bread
2014-12-26,4134,other vegetables
2014-12-26,4134,specialty bar
2014-12-26,4540,coffee
2014-12-26,4540,frozen vegetables
2014-12-26,4659,pasta
2014-12-26,4659,sliced cheese
2014-12-26,4771,chewing gum
2014-12-26,4771,newspapers
2014-12-26,4771,other vegetables
2014-12-26,4883,large milk
2014-12-26,4883,rolls/buns
2014-12-26,4883,soda
2014-12-26,4883,UHT-milk
2014-12-26,4923,domestic eggs
2014-12-26,4923,white bread
2014-12-27,1192,brown bread
2014-12-27,1192,pastry
2014-12-27,1353,chewing gum
2014-12-27,1353,cooking chocolate
2014-12-27,1653,cream cheese 
2014-12-27,1653,long life bakery product
2014-12-27,1653,newspapers
2014-12-27,2323,newspapers
2014-12-27,2323,small milk
2014-12-27,2323,soda
2014-12-27,2323,whipped/sour cream
2014-12-27,2549,chicken
2014-12-27,2549,dessert
2014-12-27,2549,jam
2014-12-27,2549,sauces
2014-12-27,2555,curd
2014-12-27,2555,root vegetables
2014-12-27,2758,long life bakery product
2014-12-27,2758,soft cheese
2014-12-27,3009,brown bread
2014-12-27,3009,flour
2014-12-27,3087,bottled water
2014-12-27,3087,white bread
2014-12-27,3315,chewing gum
2014-12-27,3315,med milk
2014-12-27,3315,yogurt
2014-12-27,3561,citrus fruit
2014-12-27,3561,ice cream
2014-12-27,3804,other vegetables
2014-12-27,3804,tropical fruit
2014-12-27,3854,coffee
2014-12-27,3854,tidbits
2014-12-27,4397,dessert
2014-12-27,4397,rolls/buns
2014-12-27,4397,soda
2014-12-27,4657,bottled beer
2014-12-27,4657,red/blush wine
2014-12-27,4729,fruit/vegetable juice
2014-12-27,4729,herbs
2014-12-27,4729,other vegetables
2014-12-27,4729,root vegetables
2014-12-27,4729,shopping bags
2014-12-27,4864,ice cream
2014-12-27,4864,meat
2014-12-27,4892,herbs
2014-12-27,4892,other vegetables
2014-12-27,4892,salad dressing
2014-12-28,1101,cereals
2014-12-28,1101,med milk
2014-12-28,1101,other vegetables
2014-12-28,1101,rolls/buns
2014-12-28,1101,whipped/sour cream
2014-12-28,1123,med milk
2014-12-28,1123,pip fruit
2014-12-28,1340,flour
2014-12-28,1340,herbs
2014-12-28,1340,mustard
2014-12-28,1415,domestic eggs
2014-12-28,1415,sausage
2014-12-28,1584,pastry
2014-12-28,1584,UHT-milk
2014-12-28,1731,salt
2014-12-28,1731,sausage
2014-12-28,1840,grapes
2014-12-28,1840,instant coffee
2014-12-28,1840,misc. beverages
2014-12-28,2331,bottled water
2014-12-28,2331,cereals
2014-12-28,2331,rolls/buns
2014-12-28,3032,domestic eggs
2014-12-28,3032,italian sausage
2014-12-28,3065,dental care
2014-12-28,3065,dessert
2014-12-28,3065,waffles
2014-12-28,3138,hard cheese
2014-12-28,3138,napkins
2014-12-28,3138,rolls/buns
2014-12-28,3138,root vegetables
2014-12-28,3201,bottled water
2014-12-28,3201,small milk
2014-12-28,3246,dessert
2014-12-28,3246,napkins
2014-12-28,3561,med milk
2014-12-28,3561,other vegetables
2014-12-28,3753,bottled beer
2014-12-28,3753,herbs
2014-12-28,3753,rolls/buns
2014-12-28,3753,UHT-milk
2014-12-28,4646,other vegetables
2014-12-28,4646,UHT-milk
2014-12-29,1174,cling film/bags
2014-12-29,1174,root vegetables
2014-12-29,1246,other vegetables
2014-12-29,1246,UHT-milk
2014-12-29,1504,chocolate
2014-12-29,1504,curd
2014-12-29,1504,tropical fruit
2014-12-29,1591,oil
2014-12-29,1591,other vegetables
2014-12-29,1591,packaged fruit/vegetables
2014-12-29,1591,photo/film
2014-12-29,1591,salad dressing
2014-12-29,1591,small milk
2014-12-29,2066,hard cheese
2014-12-29,2066,pastry
2014-12-29,2066,specialty chocolate
2014-12-29,2066,yogurt
2014-12-29,2183,whipped/sour cream
2014-12-29,2183,yogurt
2014-12-29,2355,med milk
2014-12-29,2355,white bread
2014-12-29,2381,cake bar
2014-12-29,2381,long life bakery product
2014-12-29,2381,shopping bags
2014-12-29,2535,pip fruit
2014-12-29,2535,sweet spreads
2014-12-29,2535,white wine
2014-12-29,2611,bottled water
2014-12-29,2611,italian sausage
2014-12-29,3163,potato products
2014-12-29,3163,rolls/buns
2014-12-29,3324,frozen potato products
2014-12-29,3324,pastry
2014-12-29,3817,candles
2014-12-29,3817,dessert
2014-12-29,3817,hard cheese
2014-12-29,3817,pastry
2014-12-29,4046,root vegetables
2014-12-29,4046,semi-finished bread
2014-12-29,4193,bottled beer
2014-12-29,4193,pastry
2014-12-29,4243,pot plants
2014-12-29,4243,whipped/sour cream
2014-12-29,4465,onions
2014-12-29,4465,soda
2014-12-29,4800,berries
2014-12-29,4800,butter
2014-12-29,4800,tea
2014-12-29,4963,small milk
2014-12-29,4963,white wine
2014-12-30,1023,large milk
2014-12-30,1023,sausage
2014-12-30,1023,specialty bar
2014-12-30,1023,whipped/sour cream
2014-12-30,1023,yogurt
2014-12-30,1077,rolls/buns
2014-12-30,1077,root vegetables
2014-12-30,2107,herbs
2014-12-30,2107,newspapers
2014-12-30,2107,pip fruit
2014-12-30,2210,beef
2014-12-30,2210,curd
2014-12-30,2210,napkins
2014-12-30,2785,chicken
2014-12-30,2785,chocolate
2014-12-30,2951,frozen vegetables
2014-12-30,2951,large milk
2014-12-30,2951,soda
2014-12-30,3038,rolls/buns
2014-12-30,3038,yogurt
2014-12-30,3260,dish cleaner
2014-12-30,3260,waffles
2014-12-30,3737,large milk
2014-12-30,3737,pip fruit
2014-12-30,3857,other vegetables
2014-12-30,3857,soda
2014-12-30,3864,other vegetables
2014-12-30,3864,sliced cheese
2014-12-30,3910,butter
2014-12-30,3910,newspapers
2014-12-30,3965,semi-finished bread
2014-12-30,3965,tropical fruit
2014-12-30,4190,cake bar
2014-12-30,4190,soda
2014-12-30,4269,curd cheese
2014-12-30,4269,finished products
2014-12-30,4269,sauces
2014-12-30,4505,chocolate
2014-12-30,4505,domestic eggs
2014-12-30,4505,onions
2014-12-30,4505,root vegetables
2014-12-30,4505,sauces
2014-12-30,4803,bottled water
2014-12-30,4803,canned beer
2014-12-30,4881,butter
2014-12-30,4881,citrus fruit
2014-12-30,4959,other vegetables
2014-12-30,4959,root vegetables
2014-12-30,4959,specialty chocolate
2014-12-30,4966,margarine
2014-12-30,4966,soda
2015-01-01,1220,canned beer
2015-01-01,1220,chocolate
2015-01-01,1220,margarine
2015-01-01,1220,other vegetables
2015-01-01,1220,salad dressing
2015-01-01,1235,bottled beer
2015-01-01,1235,sausage
2015-01-01,1235,spread cheese
2015-01-01,1422,salty snack
2015-01-01,1422,tropical fruit
2015-01-01,1422,turkey
2015-01-01,1798,beef
2015-01-01,1798,curd
2015-01-01,1798,pastry
2015-01-01,2127,pickled vegetables
2015-01-01,2127,pork
2015-01-01,2211,butter
2015-01-01,2211,pastry
2015-01-01,2641,frozen meals
2015-01-01,2641,other vegetables
2015-01-01,2641,salad dressing
2015-01-01,2768,meat
2015-01-01,2768,pip fruit
2015-01-01,2768,pot plants
2015-01-01,2768,salt
2015-01-01,2768,tropical fruit
2015-01-01,2851,brown bread
2015-01-01,2851,canned beer
2015-01-01,2851,fruit/vegetable juice
2015-01-01,2851,large milk
2015-01-01,2851,white bread
2015-01-01,3026,bottled water
2015-01-01,3026,citrus fruit
2015-01-01,3026,soda
2015-01-01,3026,tropical fruit
2015-01-01,3240,citrus fruit
2015-01-01,3240,large milk
2015-01-01,3751,citrus fruit
2015-01-01,3751,dishes
2015-01-01,3751,herbs
2015-01-01,3751,italian sausage
2015-01-01,3751,large milk
2015-01-01,3751,whipped/sour cream
2015-01-01,4104,dessert
2015-01-01,4104,soda
2015-01-01,4439,butter
2015-01-01,4439,tropical fruit
2015-01-01,4537,brown bread
2015-01-01,4537,ham
2015-01-01,4537,shopping bags
2015-01-01,4537,small milk
2015-01-01,4616,canned beer
2015-01-01,4616,hamburger meat
2015-01-02,1206,bottled beer
2015-01-02,1206,cat food
2015-01-02,1206,sausage
2015-01-02,2051,cereals
2015-01-02,2051,cocoa drinks
2015-01-02,2051,domestic eggs
2015-01-02,2051,photo/film
2015-01-02,2271,cereals
2015-01-02,2271,mayonnaise
2015-01-02,2271,rolls/buns
2015-01-02,2383,flower soil/fertilizer
2015-01-02,2383,herbs
2015-01-02,2383,specialty chocolate
2015-01-02,2383,yogurt
2015-01-02,2384,chicken
2015-01-02,2384,tropical fruit
2015-01-02,3064,other vegetables
2015-01-02,3064,pork
2015-01-02,3086,brown bread
2015-01-02,3086,med milk
2015-01-02,3086,pip fruit
2015-01-02,3086,pork
2015-01-02,3510,italian sausage
2015-01-02,3510,large milk
2015-01-02,3520,canned beer
2015-01-02,3520,other vegetables
2015-01-02,3520,shopping bags
2015-01-02,3682,citrus fruit
2015-01-02,3682,shopping bags
2015-01-02,3754,margarine
2015-01-02,3754,pip fruit
2015-01-02,3754,small milk
2015-01-02,4147,bottled beer
2015-01-02,4147,cat food
2015-01-02,4147,citrus fruit
2015-01-02,4147,med milk
2015-01-02,4147,newspapers
2015-01-02,4147,shopping bags
2015-01-02,4147,white wine
2015-01-02,4933,bottled water
2015-01-02,4933,cereals
2015-01-02,4933,sausage
2015-01-02,4933,shopping bags
2015-01-02,4933,small milk
2015-01-03,1107,chicken
2015-01-03,1107,liver loaf
2015-01-03,1107,rolls/buns
2015-01-03,1107,shopping bags
2015-01-03,1107,spread cheese
2015-01-03,1136,brown bread
2015-01-03,1136,butter milk
2015-01-03,1136,tropical fruit
2015-01-03,1546,bottled water
2015-01-03,1546,butter
2015-01-03,1546,red/blush wine
2015-01-03,1546,root vegetables
2015-01-03,1546,whipped/sour cream
2015-01-03,1684,cereals
2015-01-03,1684,coffee
2015-01-03,1684,oil
2015-01-03,1684,small milk
2015-01-03,1837,meat
2015-01-03,1837,root vegetables
2015-01-03,2386,beverages
2015-01-03,2386,newspapers
2015-01-03,2386,pastry
2015-01-03,2391,cookware
2015-01-03,2391,pip fruit
2015-01-03,2391,rolls/buns
2015-01-03,2391,small milk
2015-01-03,2573,candy
2015-01-03,2573,ham
2015-01-03,2573,hard cheese
2015-01-03,2573,med milk
2015-01-03,2573,pastry
2015-01-03,2573,specialty bar
2015-01-03,2573,tropical fruit
2015-01-03,2573,yogurt
2015-01-03,2617,cereals
2015-01-03,2617,pastry
2015-01-03,2617,soda
2015-01-03,2680,sausage
2015-01-03,2680,yogurt
2015-01-03,2977,rolls/buns
2015-01-03,2977,UHT-milk
2015-01-03,3178,rolls/buns
2015-01-03,3178,yogurt
2015-01-03,3316,abrasive cleaner
2015-01-03,3316,med milk
2015-01-03,3316,yogurt
2015-01-03,3821,chewing gum
2015-01-03,3821,ham
2015-01-03,3821,herbs
2015-01-03,3821,newspapers
2015-01-03,3821,pastry
2015-01-03,3821,small milk
2015-01-03,3944,baking powder
2015-01-03,3944,cream cheese 
2015-01-03,3944,onions
2015-01-03,4031,italian sausage
2015-01-03,4031,large milk
2015-01-03,4031,other vegetables
2015-01-03,4031,shopping bags
2015-01-03,4031,soda
2015-01-03,4529,newspapers
2015-01-03,4529,sauces
2015-01-03,4529,small milk
2015-01-03,4529,soda
2015-01-03,4529,tropical fruit
2015-01-03,4766,bottled beer
2015-01-03,4766,domestic eggs
2015-01-03,4766,margarine
2015-01-03,4766,newspapers
2015-01-03,4766,root vegetables
2015-01-03,4766,shopping bags
2015-01-03,4856,beverages
2015-01-03,4856,salad dressing
2015-01-03,4856,specialty bar
2015-01-03,4867,berries
2015-01-03,4867,salty snack
2015-01-03,4867,sauces
2015-01-04,1014,canned beer
2015-01-04,1014,cookware
2015-01-04,1047,curd
2015-01-04,1047,soda
2015-01-04,1104,herbs
2015-01-04,1104,italian sausage
2015-01-04,1104,other vegetables
2015-01-04,1104,rolls/buns
2015-01-04,1104,sausage
2015-01-04,1104,yogurt
2015-01-04,1183,domestic eggs
2015-01-04,1183,salad dressing
2015-01-04,1183,sausage
2015-01-04,1575,large milk
2015-01-04,1575,yogurt
2015-01-04,1749,italian sausage
2015-01-04,1749,large milk
2015-01-04,1749,shopping bags
2015-01-04,1749,soft cheese
2015-01-04,1749,specialty cheese
2015-01-04,1992,beef
2015-01-04,2018,canned beer
2015-01-04,2018,coffee
2015-01-04,2018,frozen meals
2015-01-04,2018,rolls/buns
2015-01-04,2018,soda
2015-01-04,2455,cream cheese 
2015-01-04,2455,sausage
2015-01-04,2884,frozen vegetables
2015-01-04,2884,napkins
2015-01-04,2953,frozen fruits
2015-01-04,2953,packaged fruit/vegetables
2015-01-04,2953,rolls/buns
2015-01-04,3079,chicken
2015-01-04,3079,specialty bar
2015-01-04,3429,bottled beer
2015-01-04,3429,curd
2015-01-04,3429,hard cheese
2015-01-04,3429,sausage
2015-01-04,3429,shopping bags
2015-01-04,3438,other vegetables
2015-01-04,3438,root vegetables
2015-01-04,3438,sausage
2015-01-04,3438,waffles
2015-01-04,3663,bottled beer
2015-01-04,3663,meat spreads
2015-01-04,3762,canned beer
2015-01-04,3762,dessert
2015-01-04,3762,frozen meals
2015-01-04,3794,citrus fruit
2015-01-04,3794,other vegetables
2015-01-04,4157,hamburger meat
2015-01-04,4157,other vegetables
2015-01-04,4157,root vegetables
2015-01-04,4157,small milk
2015-01-04,4221,other vegetables
2015-01-04,4221,pet care
2015-01-04,4221,root vegetables
2015-01-04,4221,sausage
2015-01-04,4455,citrus fruit
2015-01-04,4455,soda
2015-01-04,4601,pip fruit
2015-01-04,4601,salty snack
